timestamp_ns,timestamp_s,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
95000000,0.095,0.08152812425292495,0.013425321929741402,0.12090166126901203,-0.20523750867018675,-0.11736233636537856,9.675085819761714
100000000,0.1,0.07408305611480315,0.009878448411902743,0.13162753305060243,-0.21807937074534753,-0.22643694289971447,9.849578627354447
105000000,0.105,0.07664363707964342,0.014011265449996585,0.1240165261480575,0.19220633362587042,-0.06095504279375513,9.563082662373436
110000000,0.11,0.07942624343596479,0.007852485901806028,0.12993160638639922,-0.1455606691678562,-0.38015342973664845,10.008597465804337
115000000,0.115,0.07979663077556559,0.00850681355203212,0.1326783764725609,-0.08363379462537321,-0.2853209725991707,9.787408147801367
120000000,0.12,0.07628051612481412,0.01014252111712272,0.12919304270376852,-0.07397430790211942,-0.2852404836500875,9.74790774325434
125000000,0.125,0.07884476120744208,0.010523980759463224,0.1281991122382985,-0.2328784469911743,-0.2731495443342055,9.88283015382149
130000000,0.13,0.07610756146541466,0.011923714763245823,0.12692900521012254,-0.0008213221714247071,-0.07562341634193749,9.961564833598485
135000000,0.135,0.075115558539482,0.009848520206021144,0.12687206181531122,-0.2617447547673509,-0.3591170017829454,9.940512709351589
140000000,0.14,0.07580181508316018,0.01104759329529441,0.12532745977893056,-0.23812331343093648,-0.22959082593928962,9.834930073987655
145000000,0.145,0.0750137536397872,0.00974035899328173,0.12660888222420483,-0.22491014273357862,-0.211082300741878,9.820297453667502
150000000,0.15,0.07565940625752049,0.012706626098759707,0.1269389081460759,-0.051756931734336195,0.039132476139201317,9.760737033751305
155000000,0.155,0.08117676547883892,0.010479853630744182,0.12428905511903367,0.07810780157162922,-0.03870444064742379,10.080409700676533
160000000,0.16,0.0723990966350494,0.014251944496049026,0.12293092340211403,-0.23639952672908504,-0.14983134045046617,9.824028786077232
165000000,0.165,0.07491243563598322,0.01308899320131825,0.12539284530429748,-0.3732046865663074,0.023632202808322206,9.75928106989339
170000000,0.17,0.07579418547456152,0.01093403104545363,0.13105369125997338,-0.11581569648610529,-0.09185238838402851,9.875898466870611
175000000,0.17500000000000002,0.07208114563684315,0.015087179558132905,0.12966039474684984,0.15667586422858812,0.08686698955520505,9.739859636568566
180000000,0.18,0.06994762983998763,0.013084681618413413,0.12775251015137412,-0.17475719972611986,-0.05664051448723588,9.987342239713282
185000000,0.185,0.07454347942785489,0.016038221951211556,0.12387793623486981,-0.3230484979201681,-0.060137822184891776,9.826490740580182
190000000,0.19,0.07269662157604807,0.014037275225961229,0.1263476001362303,-0.15562991889316943,-0.2980078146283297,9.696121215906288
195000000,0.195,0.07928278183444956,0.012823433244144861,0.12829555962376268,-0.21744547921772428,-0.22975983285970986,9.735309022146815
200000000,0.2,0.0727554330490143,0.010565258869024893,0.1314361066135641,-0.16245413178662785,-0.2802351157215539,9.546827921381759
205000000,0.20500000000000002,0.07206145294943762,0.009808904255559274,0.12928295433438314,-0.13532865345569023,-0.263669856665768,9.98918264759306
210000000,0.21,0.07525678142609718,0.013673339267133745,0.12598613914943724,-0.24018571939042216,-0.20752524870546804,9.689786830414247
215000000,0.215,0.07257016276228989,0.015525004773626713,0.12450161302755251,-0.07925038359767278,-0.27363748751306655,9.787385791599101
220000000,0.22,0.07255254271595488,0.014140607291480332,0.12422480632853157,-0.11525660551187937,-0.2600601762439887,9.863441782546213
225000000,0.225,0.07598027959663771,0.013528482879880187,0.12770572907802594,-0.03573164247977369,-0.2886936206282381,9.847824629640636
230000000,0.23,0.07541513960884481,0.01300809301094555,0.12747298023246814,0.009348244011902707,-0.08974182730660571,9.820416477616494
235000000,0.23500000000000001,0.07430329059267618,0.019036810278847092,0.1275751549493432,0.012166124330955735,-0.18019927321647902,9.484215873912815
240000000,0.24,0.07599164894985289,0.02081397419544658,0.12716115480890613,-0.1263079342321123,-0.010258778550527647,9.563125203387854
245000000,0.245,0.07708687577936654,0.013044985173120235,0.12587985354587441,-0.044088053113169365,-0.23710075359149974,9.782127196671187
250000000,0.25,0.07191330428437356,0.011063215494702301,0.12160869323477053,-0.05636939421310409,-0.24320176047195227,9.894774534391937
255000000,0.255,0.07541234110820728,0.015313333671027262,0.1243999863058518,-0.1257119006888901,-0.26871371365718055,10.117484121309273
260000000,0.26,0.06921405974752491,0.01910317662858771,0.12618511536180507,0.05810700069160857,-0.17860533192502762,9.631443467975426
265000000,0.265,0.07321540433368173,0.01062151639699013,0.12593209285445983,-0.05269061465466168,-0.09270461435405175,9.588763649589653
270000000,0.27,0.08117640074805219,0.015136205064871905,0.12666187480951052,-0.20368014874580684,-0.0013863422213355042,10.032478196145462
275000000,0.275,0.07312451644343627,0.019319173868721937,0.1191194287231029,-0.2540305600400237,-0.173953934858674,9.766129276627574
280000000,0.28,0.07643996548293869,0.01875861191946583,0.1286529161193366,-0.22326999801472033,-0.14592508716603358,9.571490777624316
285000000,0.28500000000000003,0.0727192292326766,0.018537606666503705,0.12354868515559987,-0.34954819619152494,0.010652007560722668,9.736360403504378
290000000,0.29,0.07169482294655205,0.01137157240283181,0.12219776455714469,-0.13249101750198303,-0.2638765565875445,9.900810341709194
295000000,0.295,0.07352696004101258,0.01857220004057855,0.12691816170909412,-0.4749388451260429,0.15619297845152602,9.799769339976203
300000000,0.3,0.07363140662984442,0.016531290050360185,0.12506212771802103,-0.13887403162011455,-0.3223578276764976,9.579048923929609
305000000,0.305,0.07823512873270189,0.018514040526144943,0.12137521425581092,-0.12654952723723684,-0.31805757768031306,9.915031233307024
310000000,0.31,0.07085779413343456,0.011918422775917703,0.12381501793908753,-0.11296145607123456,-0.17668399514724994,9.795691058267705
315000000,0.315,0.08065499124468907,0.015566407673721493,0.12981952170113747,-0.11830455466183969,-0.04469448625444863,9.647645531296345
320000000,0.32,0.07511670281813812,0.011493677612022826,0.12450540188089045,-0.2786159917755737,0.18869797477602235,9.868905508049739
325000000,0.325,0.0756603458302828,0.0173305637600412,0.12635617551897935,-0.16671487592392983,-0.2532380620250221,9.822372607217721
330000000,0.33,0.07332464393821617,0.016213009468662477,0.12920069469384354,-0.15531713699675492,-0.24172458542927228,9.615511400993482
335000000,0.335,0.07265879854199628,0.014982078605344286,0.13063123461951962,-0.25704260657208106,-0.10167162125174772,9.799595668627937
340000000,0.34,0.07963221304681553,0.015296840181273141,0.1252696699583064,-0.15972102793724582,0.07109868916600065,9.779580563108455
345000000,0.34500000000000003,0.07297438537921261,0.017083025065573732,0.13090640125484965,-0.2587802987518728,-0.09135691498738956,9.577604664256954
350000000,0.35000000000000003,0.07383182036711683,0.023462528413538946,0.12470812361602453,-0.20824848977994265,0.047126632985368455,9.60872545595433
355000000,0.355,0.07139316692078045,0.018404992090689368,0.12707651345335758,-0.2932703921154719,0.12305954433507184,9.968173045493163
360000000,0.36,0.07239508093337174,0.014454406654874146,0.12259228851849902,-0.2916811161451585,-0.09672312488726192,9.807491276302667
365000000,0.365,0.07145150583645203,0.01976278666637833,0.12841303532499243,-0.280096674653624,-0.007026841798575004,9.764543030868268
370000000,0.37,0.07668579176273496,0.018741604105033945,0.12600155766034155,-0.12522677484128775,0.12136272030802774,9.882664737665216
375000000,0.375,0.06886991788783192,0.019115021694922317,0.12828942907522475,-0.1584909300977836,-0.0878366630434847,9.770485286666911
380000000,0.38,0.07139334424413926,0.01765038476773939,0.12948992182258856,-0.17722034158242886,0.19408306316493276,9.752716194518353
385000000,0.385,0.07102427379404261,0.022519395442487784,0.12234660959283321,-0.04535583400079027,-0.24120163485149193,9.686924002984775
390000000,0.39,0.07437148724232387,0.01701554035541035,0.13165405431130361,-0.36065509685787767,0.0776103322773707,9.80021664578055
395000000,0.395,0.0722378176551077,0.020553078133881058,0.12738879069945488,-0.2245601045371947,0.015029309026530796,9.73140551573732
400000000,0.4,0.07049480858032905,0.02258416464363226,0.12629432608183425,-0.1290868551153516,0.171767646014355,9.79310487685371
405000000,0.405,0.06786479714065047,0.019738453480631524,0.12861839151792304,-0.10295885182000848,-0.10530182361769397,9.702003444266728
410000000,0.41000000000000003,0.07287107863570924,0.011909824514583982,0.12568450139781662,-0.22425120467430656,-0.17363501008963567,9.977451654046787
415000000,0.41500000000000004,0.07238655349013293,0.015951961357500828,0.12834597309515258,0.028631793799602567,0.08400239304265962,9.683832136082826
420000000,0.42,0.07706404630996776,0.018439153639975246,0.12451607386856184,-0.07903130102226325,-0.07910782533745209,9.95069905427839
425000000,0.425,0.07219693845088625,0.018316148723740794,0.12808098513589827,-0.15538560144289362,-0.08132729737037243,9.760706317474897
430000000,0.43,0.07265918230164829,0.021035590897220312,0.13109482982191298,-0.17470369403635128,0.0945471738811864,9.69559243568717
435000000,0.435,0.07018961761655758,0.019291140114064118,0.12771574982715903,-0.2574191816349104,0.13115851848712576,9.855925221239378
440000000,0.44,0.0751426108782816,0.013348222393827977,0.12527929134502638,-0.23850698286930444,0.1752458850382813,9.84033690119442
445000000,0.445,0.07464491497549376,0.01696935624549243,0.12188800487756583,-0.3029049866058893,0.06159516867027266,9.756551907578059
450000000,0.45,0.0746745521134106,0.019139140560285994,0.12554389594187182,-0.2879247818775761,-0.03361675329607193,9.71745046295074
455000000,0.455,0.07428531760285698,0.01954115301641146,0.1290847479968071,-0.13754772035968765,0.026308214629239494,9.866320417772947
460000000,0.46,0.07108612981738024,0.019274136592404272,0.12870794249581397,-0.08559091925966508,-0.1249227718913795,9.849107041383729
465000000,0.465,0.07336452407838259,0.015523700255410834,0.13085200193272556,0.09570845182556259,0.01716208828749584,9.790680679366718
470000000,0.47000000000000003,0.07079893188372322,0.021580964259609543,0.1295806419759943,-0.2550997022506154,0.07499580140285651,9.807470396112157
475000000,0.47500000000000003,0.06831993527315884,0.01487862648207286,0.13071074329602003,-0.28996210347315887,0.22625264811900575,9.740574501244131
480000000,0.48,0.07412838007094326,0.018130084956531102,0.11911482540436519,-0.3400972670835997,-0.15224536106628456,9.993777001755676
485000000,0.485,0.07342944073451398,0.01994120310178941,0.12646221875285585,-0.10696165367360591,0.38306123868611397,9.957123467562406
490000000,0.49,0.07381052372001368,0.014801030496513604,0.12335179665349338,-0.4928408858234167,0.027297469392843412,9.621326466469192
495000000,0.495,0.06663760762712986,0.0205860619383026,0.12607848054892762,-0.1774996445525431,-0.09257087632105154,9.775820642920547
500000000,0.5,0.06908736725936027,0.017562714029555677,0.12215017086964658,-0.23944956683873814,-0.013197417171628076,9.777982232494324
505000000,0.505,0.0686397382158151,0.02560212652072716,0.12274075992545863,-0.36059963511558535,0.1772544003711609,9.718738769584009
510000000,0.51,0.069354374398449,0.01575791102537582,0.12583259354369533,-0.28703652986851547,0.03548471549005306,9.766414094564958
515000000,0.515,0.06921493529545526,0.01685928774581645,0.1242284290114475,-0.02542012014377676,-0.02127268758832604,9.840478850841416
520000000,0.52,0.07426004527942713,0.016405452163647354,0.13077722758020294,-0.2314441863980855,-0.1598689247092342,9.806565856708474
525000000,0.525,0.07040063202436338,0.017367356030116493,0.12394762906137682,-0.18738087925237906,0.07404336867653981,9.83573163269684
530000000,0.53,0.071185802327788,0.01914733352644464,0.1263871901866895,-0.4226739223776769,0.021702914370695547,9.930840077284131
535000000,0.535,0.07166825123804679,0.027170445332099398,0.12597359018321827,-0.38119438800870203,-0.11863129464231928,9.499370889733726
540000000,0.54,0.07000077779930083,0.018078945640025167,0.12748894945799416,-0.14189639265546783,0.03171568315171453,9.796595618025806
545000000,0.545,0.07045047683271777,0.016603388027165412,0.12293933440284008,-0.12014078324522759,0.14303652070617212,9.755016567957444
550000000,0.55,0.06768967192473377,0.020003386617931607,0.12251053304494407,-0.26752604194053026,0.15397832877244694,9.748354737377355
555000000,0.555,0.06917375252686458,0.02099062971436226,0.12636649715047418,-0.30755434276500465,0.2930325654084136,9.779082273163388
560000000,0.56,0.06688669729333291,0.015509211060800696,0.12742378963911338,-0.14492356382449198,-0.12465230964739532,9.396634661215042
565000000,0.5650000000000001,0.07045890385264786,0.01795077928396088,0.1292553492770745,-0.3582840532778907,0.1438725936364268,9.548420928914465
570000000,0.5700000000000001,0.07420551549284113,0.0202081611400116,0.1239573369335759,-0.34555500958023166,-0.0335306987778875,9.73288039934004
575000000,0.5750000000000001,0.0736499695789756,0.025313833913183228,0.12591961393907705,-0.18880139069320967,0.025713049583587028,10.062164896490401
580000000,0.58,0.07328613202602197,0.019136506064846345,0.12284633024348307,-0.0017793122015749563,0.11716574106397917,9.70517473845344
585000000,0.585,0.07357026872250184,0.022665187620186836,0.12707535626400232,-0.14748110232320222,-0.006059385866598682,9.555509944530565
590000000,0.59,0.0687041016924476,0.018815189660343207,0.12280899762168139,-0.2820890137400746,0.14207546191273487,9.972497679758902
595000000,0.595,0.06918485476678679,0.022085724523750856,0.1250381634058043,-0.32326303025552927,0.06807661533239923,9.79958719827359
600000000,0.6,0.06808420149361197,0.023042115860829705,0.129221610180143,-0.20004300507802797,0.27631368009435203,9.78146369918322
605000000,0.605,0.07314828302223787,0.023384748011734856,0.1253052511363476,-0.26158506190346953,0.48141970668139167,9.835587370156267
610000000,0.61,0.07280509606508355,0.01985287187911868,0.12529445578787302,-0.3795805250225952,0.1998531945833603,9.991535589555575
615000000,0.615,0.07422524884611992,0.02054395268276659,0.12628581635531003,-0.3164044000995021,0.17904613716796958,9.629628937897568
620000000,0.62,0.0736224053293448,0.027444861888138942,0.13145696627261189,-0.5168882452709082,0.301396141086308,9.676846814109272
625000000,0.625,0.07115001760051747,0.02456991770321408,0.12585243794546638,-0.1928354270868164,0.047994350692027246,9.638940248832492
630000000,0.63,0.06620284819051617,0.027208552036997825,0.12903172438087618,-0.40610565691068046,-0.134917105707084,9.742708680871202
635000000,0.635,0.06941686556443567,0.017059181915159587,0.12646741782993998,-0.35918938731557626,0.28615206761436485,10.020687799393475
640000000,0.64,0.0736352134261631,0.02086480746866759,0.12382483529033003,-0.23571224030801569,0.05994254463603049,9.58845639428356
645000000,0.645,0.06821373901686233,0.02329313010958031,0.12808720328818254,-0.20186213662485739,0.311894595025868,9.73952494105921
650000000,0.65,0.06896088929590669,0.023810411917903482,0.12105825852443308,-0.3150409558042131,0.03579614780572778,9.410593791025128
655000000,0.655,0.06661044017624358,0.020156183125267152,0.12601915707998912,-0.2723040004668211,-0.047273563728582074,9.819148066781555
660000000,0.66,0.06557255212475731,0.014281343755466164,0.12666079194049387,-0.254987412589878,0.2456685680564738,9.77790951780588
665000000,0.665,0.06669432559831201,0.020379531474900403,0.1240341833345844,-0.22988478987460356,0.4417036939830029,9.755654133160872
670000000,0.67,0.06792635577988622,0.0317679291773809,0.12621863226356514,-0.27357506959577493,0.11812964713296058,9.711219678326453
675000000,0.675,0.06708670989778726,0.026455980296751575,0.12553918854985432,-0.3050759292326861,-0.046484865181326135,9.882240444675736
680000000,0.68,0.07410077832398539,0.019909745611842125,0.12538855988600575,-0.41392185741925336,0.30568886768009756,9.70466745515027
685000000,0.685,0.06982143370198747,0.0239469269038335,0.12584274300179488,-0.4749655726946836,0.2236717369527683,9.725306156661237
690000000,0.6900000000000001,0.06209447782254213,0.021402568466591484,0.12893379264466295,-0.3026857057434237,0.3525337338842449,9.609216693130726
695000000,0.6950000000000001,0.07257866105778493,0.022305965337260644,0.12868004411735803,-0.20941374520497164,0.2466137443812994,9.717525681741689
700000000,0.7000000000000001,0.06660928750110998,0.0238829730690921,0.12601046573273275,-0.27300491614109557,0.16894208743851177,9.623253956044476
705000000,0.705,0.06928980568761274,0.02391814683198711,0.1261724569046968,-0.2086753622262176,-0.014930187839930109,9.7687000458692
710000000,0.71,0.07088019432594052,0.023165880149273455,0.11900717866292249,-0.2757084985939404,0.14435726500481016,9.845687576043002
715000000,0.715,0.06975091286289815,0.0253426537226512,0.12247767151990514,-0.288485847740639,0.20848281052284529,9.850642574616982
720000000,0.72,0.06983583031763183,0.01912621183155127,0.12211428166094702,-0.2852936491555309,0.44457287042952387,9.718457660345372
725000000,0.725,0.07024253138662465,0.02521118784337533,0.1256017966873907,-0.35380559587458865,0.16380163632558892,9.759716196673468
730000000,0.73,0.07195565643293289,0.02760796885605343,0.1296745644155605,-0.43331004752266344,-0.0681672503977053,9.821860587040877
735000000,0.735,0.06742948787899275,0.028778823740766235,0.1232444705993483,-0.37737937539080896,0.07452546922906418,10.056349527686388
740000000,0.74,0.06296033263098343,0.02622962244747367,0.12520811238968735,-0.43088968511433734,0.19159696746280722,9.688379770896292
745000000,0.745,0.06772863284841063,0.02204838355481505,0.1240417501795007,-0.30103182831067754,0.389434968953261,9.483654122305447
750000000,0.75,0.06779025596535658,0.025709898251051223,0.120441064733541,-0.07908553920045192,0.1943347121016898,9.648421513365175
755000000,0.755,0.06634670743496023,0.02157405772235079,0.1245110327936141,-0.12175824180639455,0.3327665115788099,9.71035915114734
760000000,0.76,0.06885554382187715,0.025121070812672508,0.12754659612748426,-0.32770519998789305,0.2714472809378849,9.59387125476057
765000000,0.765,0.06520858145480685,0.024819066230544917,0.12527130623164393,-0.5150657653166544,0.227339526396079,9.743129691388342
770000000,0.77,0.06949811379146473,0.02275513769454578,0.12872547325472938,-0.2179998098674167,0.2754375004859411,9.656163915595537
775000000,0.775,0.06949577398008522,0.02793386098631766,0.12166913313275755,-0.375849668449709,0.3327070717651908,9.85953512734573
780000000,0.78,0.061720620462666055,0.022562355498972345,0.12745132024527722,-0.40222030517064483,0.3313530038140087,9.932352497672994
785000000,0.785,0.06793421495715438,0.024954387446909036,0.12345509523254258,-0.36414819808760585,0.26373478963382774,9.632300040605292
790000000,0.79,0.06961329018434825,0.02607648946266307,0.1243527452538142,-0.39878157873841297,0.45321694052087363,9.825872303361946
795000000,0.795,0.06110689662490596,0.0235903248204278,0.12239442374800646,-0.5328058871061514,0.2503830653207659,9.991307349070526
800000000,0.8,0.05894948991729564,0.024410858967718076,0.12770287767834768,-0.6456145226209713,0.3389684031291457,9.594342060600368
805000000,0.805,0.0690827919722208,0.025591112059111583,0.1254264716592922,-0.43327062131301186,0.22126203917337542,10.119755369733548
810000000,0.81,0.06090127224023621,0.028977732064427945,0.12195914208110953,-0.28135189396967014,0.18699343213743985,9.79887622154384
815000000,0.8150000000000001,0.06729409407965747,0.027327591972078243,0.12605840395682025,-0.6730526615558889,0.6860371213889718,9.894645142452516
820000000,0.8200000000000001,0.06567100850609993,0.024497936403820413,0.12763165875285382,-0.4003490957333717,0.40564037372169043,9.828992405449396
825000000,0.8250000000000001,0.06767844144002755,0.027150732248098497,0.1226029573566163,-0.5120033063202651,0.053209294615826214,9.65617288443392
830000000,0.8300000000000001,0.06506943400478994,0.02367813125569538,0.12247262540284626,-0.20820262278247803,0.351502986997361,9.79426405535643
835000000,0.835,0.0608863305669937,0.023721447611781188,0.1221712561168424,-0.6458835055959299,0.28449806987733295,9.744470129414427
840000000,0.84,0.06918364129340578,0.022270939082957568,0.11577040778157703,-0.41726472356190236,-0.02604836554697426,9.833924855117042
845000000,0.845,0.06823568997220164,0.03387259519974785,0.12538508695749542,-0.35198149461210204,0.19080800015781607,9.857961660140559
850000000,0.85,0.06513880636161057,0.02613442817068452,0.12331090430425849,-0.4816489029946324,0.2054527215152964,9.669457260702245
855000000,0.855,0.06578190886359407,0.02680205940163238,0.12660817760436033,-0.4782256806838468,0.2233573763824484,9.55300556227666
860000000,0.86,0.06767040741400393,0.029844351452997058,0.12441532191398048,-0.3493905409475511,0.1868747570994853,9.398201970891389
865000000,0.865,0.060756293410499665,0.01994661324052896,0.12257015803364489,-0.3015884752922948,0.442546573052029,9.72314513851348
870000000,0.87,0.06767867148618509,0.026319969069861046,0.12598624123159938,-0.4545267742459411,0.4806806465039025,9.788832872788753
875000000,0.875,0.06209141832801818,0.02843256985670782,0.12312288542641679,-0.33893931849389425,0.1506861559774124,9.619368956284791
880000000,0.88,0.05729060628059166,0.0261794513387782,0.13083823739267564,-0.38811544856520874,0.13948084307648534,9.846899262915427
885000000,0.885,0.06567705964791633,0.026868112314909074,0.12587913877853185,-0.3924773364011924,0.3615523637639499,9.574874381288206
890000000,0.89,0.06482558521622257,0.027595289704231522,0.12330599600963439,-0.38297741090748844,0.5062192396667887,9.566390157092576
895000000,0.895,0.06066931890512932,0.025254140073645796,0.12283705331356212,-0.41374696460247296,0.05773842705192006,9.716507146453973
900000000,0.9,0.06183755314581343,0.0235333897095078,0.12319744081038998,-0.5580450259806048,0.32794193793366755,9.811588774176569
905000000,0.905,0.06975186129744868,0.02720226951220988,0.1232824645692773,-0.4478167481104514,0.3175220476376958,9.622757753245065
910000000,0.91,0.059404672575118236,0.02858248531225878,0.12950635191534063,-0.7170952727320405,0.5158515166407589,9.539239002323281
915000000,0.915,0.0658565731012935,0.023709542978362617,0.12103544375485692,-0.34580018170903626,0.30464358920805196,9.649654853716974
920000000,0.92,0.062387380740390776,0.02821193674305867,0.12246535370365715,-0.45202947066523713,0.30480824792182887,9.563287252629578
925000000,0.925,0.06762763480466902,0.025854160481170098,0.11838069721566448,-0.46015668112469793,0.21628868120556166,9.845109348929213
930000000,0.93,0.062356565405876946,0.029585195483601077,0.12391909054733552,-0.689827291949789,0.43702876254646095,9.568347305337767
935000000,0.935,0.06304201471674424,0.03201038662509619,0.11947359863733713,-0.1842223903240815,0.32849219238218724,9.61226161243461
940000000,0.9400000000000001,0.06679248282416264,0.024797953839357272,0.12546092516557406,-0.289251696659878,0.25716073405651496,9.370839929132815
945000000,0.9450000000000001,0.060116306386869926,0.024847047573064523,0.12541709652769142,-0.4877007373581974,0.3080733114903404,9.788055464282715
950000000,0.9500000000000001,0.06530055654203999,0.027298195465004182,0.12176384797022996,-0.662195322466299,0.22669808597863983,9.907509128162726
955000000,0.9550000000000001,0.06481817733253291,0.02384989841482133,0.12638741632099523,-0.40779933953710956,0.21113162689404086,9.620950018013612
960000000,0.96,0.06196400504872947,0.033269733793551165,0.12402051651927717,-0.13934794061272465,0.7681731296245613,9.823965528153204
965000000,0.965,0.06405836907408645,0.03301930382665215,0.12331144580537633,-0.3046549205708305,0.24399626172008124,9.658968228494913
970000000,0.97,0.06517424169570572,0.030000425389035672,0.12470036538848699,-0.32666747669959983,0.4542902771175131,9.696111391120498
975000000,0.975,0.061193207941747554,0.02602374493533993,0.12520236976115068,-0.32791819840868036,0.3966326226792269,9.807011107224826
980000000,0.98,0.05741481144840487,0.029710584256720355,0.12028614911592145,-0.33179696512253337,0.14679927320326128,9.908589032930644
985000000,0.985,0.06188836053151569,0.027093768189154342,0.12360685650685849,-0.5191674994760329,0.5597747334019091,9.661172185826148
990000000,0.99,0.06319237182439033,0.028597366924699077,0.12320344968109274,-0.4827892527148059,0.15822567662159212,9.678240325986716
995000000,0.995,0.06187394164827743,0.024724647313734926,0.1204587596579088,-0.3077217245395245,0.4950464349699428,9.475358944609535
1000000000,1.0,0.05832366483154961,0.03126155973812258,0.1253166465257675,-0.5374034923986124,0.3765182114554026,9.658877695626801
1005000000,1.0050000000000001,0.06299356419588961,0.025252770981440523,0.12593957474927636,-0.5957947492012736,0.22467067677270286,9.879877801158287
1010000000,1.01,0.0633748042234286,0.026209981817271827,0.1228656222490649,-0.6552733616727335,0.430045580879294,9.816614594552906
1015000000,1.0150000000000001,0.05801137427254419,0.03113421582138638,0.1214641728355263,-0.45903718170275315,0.47703804611447803,9.673690904104761
1020000000,1.02,0.06348391109448834,0.03347925571050494,0.1212004928371785,-0.5530075202019964,0.2654637200614127,9.605659158603956
1024999999,1.025,0.05928382237730828,0.029469151803003853,0.12472813835286184,-0.43313406543495503,0.47102649274462993,9.803168541065595
1030000000,1.03,0.05754401142191714,0.03141087691850755,0.12103628544914866,-0.5567443869397025,0.17357015054073296,9.77769740146743
1034999999,1.035,0.06117862699073603,0.027589418921426558,0.12130852845155507,-0.5249922208412712,0.49330828381561886,9.679753228561962
1040000000,1.04,0.06016783384373974,0.027896769413123284,0.11958757079008205,-0.4884174143180986,0.33504498407034716,9.846000424803359
1044999999,1.045,0.060636207057413294,0.030645015429429826,0.1228531848044262,-0.6417226208905665,0.19045416757082126,9.802135228579672
1050000000,1.05,0.06206461017842917,0.03152219307332607,0.12837956750044127,-0.42755424377944085,0.8025222994971872,9.785705743466334
1054999999,1.055,0.05723827192676744,0.030049294838276418,0.12050804055102445,-0.37546293058866015,0.25328759198083006,9.6744688465116
1060000000,1.06,0.056160731251123336,0.024664478904303178,0.12775908222772359,-0.11252408148857196,0.44730289140534935,9.53843259461257
1065000000,1.065,0.057914040325230474,0.03079147512862748,0.11988690035213659,-0.830155976441576,0.38941108083565085,9.779398398431303
1070000000,1.07,0.0678286246137859,0.027011244723014912,0.12651253459306755,-0.33767009827306205,0.35858144185604135,9.738197292279018
1075000000,1.075,0.05656889614142462,0.02966965238306858,0.12006030472226155,-0.40814995636735524,0.44963168264151715,9.725027559773254
1080000000,1.08,0.06357834053199082,0.028939956147626705,0.11696650840722951,-0.4684903366022055,0.4056523759707483,9.852268511538451
1085000000,1.085,0.061910320393147505,0.027200193509731126,0.121654868160044,-0.5524377921832282,0.37417351107386393,9.646512724545936
1090000000,1.09,0.060187618108965314,0.03449439072803401,0.1233345865120643,-0.5696752749257985,0.41470536813787834,9.796475188023779
1095000000,1.095,0.06464109417345976,0.03362279077436843,0.12266537302074536,-0.5301550816670465,0.3381324956539439,9.773510787271015
1100000000,1.1,0.05866743884924439,0.026702590067738383,0.12212057015789184,-0.21328859896454555,0.3779293146686,9.611451209216344
