timestamp_ns,timestamp_s,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,roll,pitch,yaw
120000000,0.12,6.6077336800725375,8.034052754042461,1.8376079919637578,0.9883597378282335,0.0036816644803078415,0.002690553238054999,0.15206654763633262,0.8953670816793361,0.2675206020936381,0.30668262531142626,0.008096063973916432,0.004198765308904786,0.3053378000330032
125000000,0.125,6.6122099705160515,8.035386966052865,1.839139980850205,0.9884121405533162,0.003835882389148286,0.0028012346518977507,0.15171973997319274,0.8951487588422764,0.2661641644827966,0.30611273601729566,0.008433051240975282,0.0043736044629910315,0.3046377506469656
130000000,0.13,6.616685164292287,8.036714395313979,1.8406691173955743,0.9884644913146555,0.003990159882347068,0.0029117956802854734,0.15137222162632422,0.8949284148021651,0.2648075028854143,0.30554168970929263,0.008769995815730234,0.004548430222917028,0.3039363695997307
135000000,0.135,6.6211592512957544,8.03803504071348,1.8421953958272348,0.9885167897145326,0.0041444963100250995,0.0030222355836747577,0.1510239904614081,0.8947060497700627,0.26345062034441796,0.304969491363701,0.0091068959924001,0.004723242053279022,0.3032336526018594
140000000,0.14,6.625632221422027,8.039348901154256,1.8437188103974484,0.9885690353517166,0.004298891022325548,0.0031325536221756814,0.150675044342316,0.8944816639615812,0.26209351990285623,0.30439614596078174,0.009443750065428455,0.004898039418715919,0.30252959535915014
145000000,0.145,6.630104064567775,8.040655975554412,1.8452393553833875,0.9886212278214445,0.004453343369414234,0.0032427490555560373,0.15032538113112037,0.8942552575968835,0.26073620460389335,0.30382165848472836,0.009780556329492271,0.005072821783910923,0.301824193572656
150000000,0.15,6.634574770630777,8.04195626284727,1.846757025087154,0.9886733667154011,0.00460785270148,0.0033528211432455836,0.14997499868810463,0.8940268309006836,0.25937867749080207,0.30324603392362337,0.010117313079510559,0.00524758861359318,0.30111744293870163
155000000,0.155,6.639044329509945,8.04324976198137,1.8482718138358014,0.9887254516217,0.004762418368735054,0.0034627691443403314,0.14962389487177338,0.893796384102245,0.2580209416069571,0.30266927726939374,0.01045401861065299,0.005422339372539409,0.30040933914890083
160000000,0.16,6.643512731105352,8.04453647192046,1.849783715981352,0.9887774821248627,0.00491703972141527,0.0035725923176068573,0.14927206753886277,0.8935639174353825,0.25666299999582776,0.3020913935177666,0.010790671218348532,0.005597073525575547,0.2996998778901736
165000000,0.165,6.647979965318249,8.045816391643521,1.8512927259008158,0.9888294578057992,0.005071716109780491,0.0036822899214866527,0.14891951454435137,0.8933294311384598,0.2553048557009715,0.3015123876682254,0.011127269198294078,0.005771790537578388,0.29898905484476457
170000000,0.17,6.652446022051091,8.047089520144738,1.8527988379962095,0.9888813782417865,0.005226446884114766,0.003791861214100498,0.148566233741471,0.8930929254543896,0.2539465117660272,0.3009322647239657,0.011463810846463071,0.005946489873477219,0.2982768656902616
175000000,0.17500000000000002,6.656910891207559,8.04835585643352,1.8543020466945754,0.9889332430064502,0.005381231394726597,0.0039013054532528756,0.1482122229817173,0.8928544006306341,0.25258797123470805,0.3003510296918507,0.011800294459114138,0.00612117099825546,0.29756330609961323
180000000,0.18,6.661374562692584,8.049615399534497,1.855802346447999,0.9889850516697425,0.005536068991949126,0.004010621896436409,0.14785748011486127,0.8926138569192041,0.2512292371507945,0.2997686875823671,0.012136718332799707,0.0062958333769523025,0.2968483717411484
185000000,0.185,6.665837026412366,8.050868148487513,1.8572997317336268,0.9890368037979236,0.005690959026140307,0.00411980980083634,0.14750200298896077,0.8923712945766581,0.24987031255812808,0.29918524340958114,0.012473080764374637,0.00647047647466435,0.29613205827859596
190000000,0.19,6.670298272274399,8.052114102347637,1.858794197053685,0.9890884989535386,0.005845900847683056,0.004228868423335027,0.1471457894503716,0.892126713864102,0.24851120050060416,0.2986007021910942,0.01280938005100484,0.006645099756547249,0.29541436137110344
195000000,0.195,6.6747582901874996,8.053353260185151,1.8602857369354964,0.9891401366953995,0.006000893806985358,0.004337797020516483,0.1467888373437593,0.89188011504719,0.24715190402216505,0.2980150689479984,0.01314561449017589,0.006819702687817338,0.2946952766732569
200000000,0.2,6.679217070061815,8.054585621085563,1.8617743459314982,0.9891917165785629,0.006155937254480349,0.004446594848670953,0.14643114451211134,0.8916314983961222,0.2457924261667933,0.2974283487048328,0.013481782379701658,0.006994284733753276,0.293974799835102
205000000,0.20500000000000002,6.683674601808861,8.055811184149599,1.8632600186192576,0.9892432381543101,0.00631103054062639,0.00455526116379951,0.1460727087967489,0.8913808641856451,0.24443276997850485,0.2968405464895388,0.013817882017732925,0.007168845359697683,0.2932529265021635
210000000,0.21,6.688130875341537,8.0570299484932,1.864742749601492,0.9892947009701258,0.006466173015907065,0.004663795221618692,0.14571352803733922,0.8911282126950518,0.24307293850134232,0.296251667333416,0.014153911702765986,0.007343384031058779,0.2925296523154668
215000000,0.215,6.692585880574152,8.058241913247537,1.8662225335060814,0.9893461045696775,0.006621364030831203,0.00477219627756517,0.1453536000719079,0.8908735442081803,0.24171293477936778,0.29566171627107807,0.014489869733651281,0.007517900213312021,0.2918049729115586
220000000,0.22,6.69703960742244,8.059447077558993,1.8676993649860885,0.9893974484927944,0.006776602935932844,0.004880463586800452,0.14499292273685183,0.8906168590134136,0.24035276185665644,0.29507069834040833,0.014825754409601998,0.007692393372001734,0.291078883922529
225000000,0.225,6.701492045803594,8.060645440589175,1.8691732387197733,0.9894487322754463,0.006931889081771156,0.0049885964042156155,0.14463149386695173,0.8903581574036792,0.2389924227772894,0.2944786185825155,0.015161564030202678,0.007866862972742758,0.2903513809760328
230000000,0.23,6.70594318563628,8.061837001514911,1.8706441494106087,0.9894999554497224,0.0070872218189303735,0.005096593984436081,0.1442693112953853,0.8900974396764488,0.23763192058534707,0.2938854820416897,0.015497296895417838,0.008041308481222077,0.2896224596953119
235000000,0.23500000000000001,6.710393016840666,8.06302175952825,1.8721120917872973,0.9895511175438098,0.007242600498019659,0.005204455581826408,0.14390637285374025,0.8898347061337374,0.23627125832490214,0.2932912937653579,0.015832951305600564,0.008215729363200456,0.28889211569921797
240000000,0.24,6.714841529338436,8.064199713836453,1.8735770606037871,0.989602218081974,0.0073980244696729555,0.005312180450495143,0.14354267637202806,0.8895699570821028,0.23491043904001302,0.29269605880403965,0.01616852556150112,0.00839012508451408,0.2881603446022353
245000000,0.245,6.719288713052823,8.065370863662015,1.8750390506392853,0.9896532565845343,0.007553493084548812,0.0054197678442996795,0.1431782196786972,0.8893031928326457,0.2335494657747166,0.29209978221130306,0.01650401796427555,0.008564495111076193,0.2874271420145039
250000000,0.25,6.7237345579086245,8.06653520824264,1.8764980566982752,0.9897042325678456,0.007709005693330171,0.005527217016851173,0.1428130006006471,0.8890344137010081,0.23218834157302182,0.29150246904372046,0.016839426815494288,0.00873883890887872,0.2866925035418432
255000000,0.255,6.72817905383223,8.067692746831257,1.8779540736105302,0.9897551455442747,0.00786456164672413,0.00563452722151948,0.1424470169632422,0.8887636200073736,0.2308270694789027,0.2909041243608238,0.017174750417150737,0.00891315594399392,0.2859564247857762
260000000,0.26,6.732622190751637,8.068843478696014,1.8794070962311284,0.9898059950221797,0.008020160295461666,0.005741697711438131,0.142080266590326,0.8884908120764669,0.2294656525362914,0.2903047532250609,0.017509987071669876,0.009087445682576007,0.28521890134355343
265000000,0.265,6.73706395859648,8.06998740312028,1.880857119440468,0.9898567805058882,0.008175800990297336,0.005848727739509348,0.14171274730423575,0.888215990237552,0.22810409378907148,0.2897043607017508,0.017845135081916864,0.009261707590862795,0.2844799288081781
270000000,0.27,6.741504347298054,8.071124519402638,1.8823041381442802,0.9899075014956747,0.008331483082008958,0.0059556165584090815,0.14134445692581657,0.8879391548244335,0.22674239628107112,0.2891029518590397,0.018180192751205613,0.009435941135177324,0.2837395027684305
275000000,0.275,6.745943346789331,8.072254826856895,1.8837481472736441,0.9899581574877407,0.008487205921397232,0.0060623634205921074,0.14097539327443684,0.8876603061754547,0.22538056305605625,0.28850053176785645,0.01851515838330739,0.0096101457819295,0.2829976188088942
280000000,0.28,6.750380947004987,8.073378324812076,1.8851891417850006,0.9900087479741905,0.008642968859285362,0.006168967578297135,0.14060555416800286,0.8873794446334969,0.22401859715772365,0.2878971055018686,0.01885003028245939,0.009784320997617732,0.2822542725099813
285000000,0.28500000000000003,6.754817137881424,8.074495012612422,1.8866271166601651,0.9900592724430108,0.008798771246518629,0.006275428283551967,0.14023493742297422,0.8870965705459798,0.22265650162969414,0.2872926781374377,0.019184806753373345,0.009958466248830556,0.28150945944795885
290000000,0.29,6.759251909356791,8.075604889617395,1.8880620669063424,0.9901097303780483,0.008954612433963931,0.006381744788178685,0.13986354085437927,0.88681168426486,0.22129427951550595,0.28668725475357565,0.01951948610124408,0.010132581002248274,0.2807631751949753
295000000,0.295,6.76368525137101,8.076707955201673,1.8894939875561378,0.990160121258987,0.009110491772509314,0.006487916343798886,0.13949136227583075,0.8865247861466308,0.21993193385860765,0.28608084043189974,0.019854066631758125,0.010306664724644594,0.2800154153190876
300000000,0.3,6.768117153865797,8.07780420875515,1.890922873667572,0.9902104445613269,0.009266408613063434,0.0065939422018389425,0.13911839949954183,0.8862358765523212,0.21856946770235136,0.28547344025658894,0.020188546651102247,0.01048071688288825,0.27926617538428833
305000000,0.305,6.772547606784682,8.078893649682936,1.892348720324092,0.9902606997563607,0.00942236230655504,0.006699821613535304,0.1387446503363419,0.8859449558474957,0.21720688408998606,0.28486505931433925,0.020522924465972068,0.010654736943944643,0.27851545095053354
310000000,0.31,6.776976600073038,8.079976277405361,1.8937715226345855,0.9903108863111525,0.009578352203932362,0.006805553829939838,0.1383701125956933,0.8856520244022531,0.2158441860646506,0.28425570269431966,0.020857198383580605,0.010828724374877472,0.2777632375737709
315000000,0.315,6.781404123678095,8.081052091357966,1.8951912757333915,0.9903610036885149,0.009734377656162531,0.006911138101925205,0.1379947840857075,0.8853570825912268,0.214481376669367,0.2836453754881279,0.021191366711666874,0.011002678642850367,0.277009530805968
320000000,0.32,6.785830167548972,8.08212109099151,1.896607974780313,0.9904110513469857,0.009890438014230932,0.007016573680190281,0.13761866261316233,0.8850601307935825,0.21311845894703368,0.283034082789746,0.02152542775850443,0.011176599215128518,0.27625432619514173
325000000,0.325,6.790254721636693,8.083183275771962,1.898021614960629,0.9904610287408075,0.01004653262914051,0.007121859815265599,0.13724174598351863,0.8847611693930192,0.21175543594041837,0.2824218296954963,0.02185937983290992,0.011350485559080309,0.27549761928538685
330000000,0.33,6.79467777589421,8.08423864518051,1.8994321914851058,0.9905109353199024,0.010202660851911103,0.0072269957575188505,0.1368640320009375,0.8844601987777675,0.21039231069215159,0.28180862130399686,0.0221932212442517,0.011524337142178945,0.2747394056169064
335000000,0.335,6.799099320276433,8.085287198713553,1.900839699590008,0.9905607705298515,0.010358822033578666,0.007331980757160406,0.13648551846829807,0.8841572193405891,0.2090290862447196,0.2811944627161177,0.022526950302458326,0.01169815343200409,0.2739796807260415
340000000,0.34,6.803519344740242,8.086328935882698,1.9022441345371115,0.9906105338118706,0.010515015525194555,0.007436814064248894,0.13610620318721486,0.883852231478776,0.20766576564045774,0.2805793590349359,0.022860565318027163,0.011871933896243494,0.27321844014530183
345000000,0.34500000000000003,6.8079378392445165,8.087363856214766,1.9036454916137109,0.9906602246027882,0.010671240677824665,0.007541494928696802,0.13572608395805597,0.8835452355941504,0.20630235192154345,0.2799633153656922,0.023194064602032896,0.01204567800269462,0.27245567940339666
350000000,0.35000000000000003,6.812354793750156,8.088391959251792,1.9050437661326338,0.9907098423350227,0.010827496842548655,0.0076460226002761245,0.1353451585799612,0.8832362320930629,0.20493884812998966,0.279346336815746,0.023527446466136123,0.012219385219266275,0.27169139402526643
355000000,0.355,6.816770198220104,8.089413244551015,1.9064389534322492,0.9907593864365586,0.010983783370459046,0.007750396328624056,0.1349634248508604,0.8829252213863925,0.20357525730763787,0.2787284284945316,0.023860709222591852,0.012393055013980246,0.27092557953211416
360000000,0.36,6.821184042619369,8.090427711684885,1.9078310488764791,0.9908088563309241,0.011140099612660357,0.00785461536324871,0.13458088056749212,0.8826122038895455,0.2022115824961512,0.27810959551351394,0.024193851184258115,0.012566686854972926,0.27015823144143797
365000000,0.365,6.825596316915049,8.091435360241064,1.9092200478548071,0.9908582514371679,0.011296444920268149,0.007958678953534887,0.1341975235254227,0.8822971800224548,0.2008478267370077,0.27748984298614404,0.024526870664604423,0.012740280210496932,0.2693893452670635
370000000,0.37,6.83000701107635,8.092436189822413,1.910605945782289,0.9909075711698353,0.01145281864440808,0.008062586348749883,0.133813351519065,0.8819801502095798,0.19948399307149367,0.27686917602781547,0.024859765977720376,0.012913834548922752,0.268618916519177
375000000,0.375,6.834416115074616,8.093430200047003,1.9119887380995624,0.9909568149389468,0.011609220136214914,0.008166336798049349,0.1334283623416986,0.8816611148799037,0.19812008454069657,0.2762475997558194,0.025192535438324164,0.013087349338740357,0.2678469407043594
380000000,0.38,6.838823618883343,8.094417390548111,1.913368420272856,0.9910059821499725,0.01176564874683148,0.008269929550483153,0.1330425537854884,0.8813400744669355,0.19675610418549835,0.27562511928930106,0.0255251773617711,0.01326082404856084,0.2670734133256191
385000000,0.385,6.84322951247821,8.095397760974219,1.9147449877939993,0.9910550722038101,0.011922103827407635,0.008373363855001339,0.1326559236415054,0.8810170294087062,0.1953920550465686,0.2750017397492151,0.02585769006406215,0.013434258147118043,0.26629832988242763
390000000,0.39,6.847633785837092,8.096371310989005,1.91611843618043,0.9911040844967611,0.012078584729099161,0.008476638960460078,0.13226846969974634,0.8806919801477705,0.19402794016435784,0.27437746625828185,0.02619007186185248,0.013607651103270169,0.2655216858707536
395000000,0.395,6.852036428940094,8.097338040271357,1.9174887609752047,0.9911530184205076,0.012235090803066645,0.008579754115627693,0.13188018974915428,0.8803649271312042,0.19266376257909057,0.2737523039409428,0.02652232107245995,0.013781002386001426,0.26474347678309834
400000000,0.4,6.856437431769565,8.098297948515357,1.9188559577470057,0.9912018733620879,0.012391621400474317,0.00868270856919071,0.13149108157763928,0.8800358708106045,0.1912995253307585,0.27312625792331646,0.02685443601387363,0.013954311464423648,0.2639636981085316
405000000,0.405,6.86083678431012,8.099251035430292,1.9202200220901502,0.9912506487038735,0.01254817587248887,0.008785501569759945,0.1311011429720993,0.8797048116420882,0.18993523145911367,0.2724993333331547,0.027186415004762345,0.014127577807777915,0.26318234533272766
410000000,0.41000000000000003,6.865234476548673,8.100197300740643,1.9215809496245986,0.9912993438235455,0.012704753570278221,0.008888132365876673,0.13071037171844146,0.879371750086292,0.188570884003662,0.2718715352997979,0.02751825636448316,0.014300800885436189,0.26239941393800237
415000000,0.41500000000000004,6.869630498474446,8.101136744186087,1.922938735995961,0.9913479580940707,0.012861353845010293,0.008990600206018773,0.13031876560160324,0.8790366866083702,0.18720648600365594,0.2712428689541317,0.027849958413089907,0.014473980166902926,0.26161489940334953
420000000,0.42,6.874024840079002,8.102069365521503,1.9242933768755064,0.9913964908836773,0.013017976047851659,0.009092904338606983,0.12992632240557453,0.8786996216779949,0.18584204049808795,0.27061333942854193,0.02818151947134166,0.014647115121816715,0.26082879720447905
425000000,0.425,6.878417491356262,8.102995164516958,1.9256448679601696,0.9914449415558315,0.013174619529966299,0.00919504401201116,0.1295330399134194,0.8783605557693547,0.18447755052568385,0.2699829518568715,0.02851293786071128,0.014820205219951893,0.260041102813855
430000000,0.43,6.8828084423025295,8.103914140957713,1.926993204972557,0.9914933094692139,0.013331283642514184,0.009297018474556586,0.12913891590729842,0.878019489361154,0.18311301912489558,0.26935171137437525,0.02884421190339388,0.014993249931220169,0.25925181170073375
435000000,0.435,6.887197682916513,8.104826294644223,1.9283383836609562,0.9915415939776944,0.013487967736649908,0.009398826974530329,0.12874394816849116,0.8776764229366117,0.1817484493338949,0.26871962311767716,0.02917533992231532,0.015166248725672246,0.2584609193312033
440000000,0.44,6.891585203199348,8.105731625392131,1.92968039979934,0.9915897944303089,0.013644671163521267,0.00950046876018765,0.128348134477419,0.8773313569834609,0.18038384419056608,0.26808669222472514,0.029506320241140714,0.015339201073499453,0.25766842116822253
445000000,0.445,6.89597099315462,8.10663013303227,1.9310192491873748,0.9916379101712356,0.013801393274267805,0.009601943079758448,0.1279514726136683,0.8769842919939467,0.17901920673249955,0.2674529238347476,0.029837151184282908,0.015512106445035366,0.2568743126716615
450000000,0.45,6.900355042788387,8.10752181741066,1.9323549276504266,0.9916859405397698,0.013958133420019309,0.009703249181453733,0.12755396035601363,0.8766352284648272,0.17765453999698486,0.26681832308820935,0.030167831076910956,0.015684964310757412,0.2560785892983416
455000000,0.455,6.904737342109204,8.108406678388507,1.9336874310395655,0.9917338848703005,0.014114890951894304,0.009804386313472187,0.12715559548244149,0.8762841668973708,0.1762898470210038,0.2661828951267674,0.030498358244958605,0.015857774141288517,0.2552812465020765
460000000,0.46,6.9091178811281395,8.109284715842197,1.9350167552315738,0.9917817424922847,0.014271665220998472,0.009905353724006721,0.12675637577017404,0.8759311077973558,0.1749251308412239,0.2655466450932273,0.030828731015132775,0.016030535407398707,0.25448227973371385
465000000,0.465,6.913496649858807,8.110155929663305,1.9363428961289508,0.9918295127302256,0.014428455578423082,0.010006150661251116,0.1263562989956938,0.87557605167507,0.1735603944939913,0.26490957813149874,0.031158947714922027,0.016203247580006738,0.2536816844411769
470000000,0.47000000000000003,6.917873638317378,8.111020319758586,1.9376658496599168,0.9918771949036458,0.01458526137524335,0.0101067763734067,0.12595536293476758,0.8752189990453091,0.1721956410153242,0.264271699386552,0.03148900667260502,0.016375910130181724,0.2528794560695072
475000000,0.47500000000000003,6.922248836522613,8.111877886049966,1.938985611778421,0.9919247883270637,0.014742081962516786,0.010207230108689045,0.12555356536247156,0.8748599504273753,0.17083087344090592,0.2636330140043736,0.03181890621725898,0.016548522529144735,0.2520755900609074
480000000,0.48,6.926622234495877,8.11272862847456,1.9403021784641434,0.9919722923099697,0.01489891669128149,0.010307511115334747,0.12515090405321624,0.8744989063450774,0.1694660948060781,0.2629935271319228,0.03214864467876817,0.01672108424827043,0.25127008185478467
485000000,0.485,6.93099382226117,8.113572546984653,1.9416155457225026,0.9920197061568007,0.015055764912554441,0.010407618641608244,0.12474737678077212,0.8741358673267292,0.1681013081458341,0.2623532439170872,0.032478220387832345,0.016893594759088686,0.2504629268877948
490000000,0.49,6.93536358984514,8.1144096415477,1.9429257095846582,0.9920670291669149,0.015212625977329704,0.010507551935808664,0.12434298131829487,0.8737708339051481,0.16673651649481191,0.2617121695086393,0.03280763167597516,0.017066053533286198,0.2496541205938867
495000000,0.495,6.939731527277112,8.11523991214634,1.9442326661075156,0.9921142606345694,0.015369499236576666,0.010607310246276723,0.12393771543835176,0.8734038066176545,0.16537172288728763,0.2610703090561923,0.033136876875552695,0.017238460042708098,0.24884365840434727
500000000,0.5,6.944097624589109,8.11606335877837,1.9455364113737308,0.9921613998488934,0.015526384041238173,0.01070689282140171,0.12353157691294764,0.873034786006071,0.1640069303571685,0.26042766771015624,0.03346595431976181,0.017410813759359597,0.24803153574784698
505000000,0.505,6.9484618718158755,8.116879981456762,1.946836941491713,0.9922084460938638,0.0156832797422287,0.010806298909628448,0.12312456351355162,0.8726637726167207,0.16264214193798615,0.25978425062169447,0.03379486234264867,0.01758311415540756,0.24721774805048596
510000000,0.51,6.952824258994898,8.117689780209655,1.9481342525956302,0.9922553986482819,0.01584018569043241,0.010905527759464389,0.12271667301112402,0.8722907670004266,0.16127736066288992,0.25914006294267944,0.03412359927911709,0.017755360703182167,0.24640229073584063
515000000,0.515,6.957184776166427,8.118492755080354,1.94942834084541,0.9923022567857465,0.01599710123670123,0.011004578619486671,0.12230790317614341,0.8719157697125103,0.1599125895646399,0.25849510982564916,0.034452163464937034,0.017927552875178495,0.24558515922501079
520000000,0.52,6.961543413373502,8.119288906127318,1.950719202426745,0.9923490197746297,0.01615402573185292,0.011103450738349301,0.12189825177863416,0.8715387813127912,0.15854783167560033,0.25784939642376314,0.03478055323675302,0.01809969014405816,0.24476634893666713
525000000,0.525,6.965900160661976,8.120078233424177,1.9520068335510956,0.9923956868780529,0.016310958526669,0.011202143364790331,0.12148771658819431,0.8711598023655848,0.15718309002773256,0.257202927890759,0.03510876693209253,0.0182717719826509,0.24394585528709978
530000000,0.53,6.970255008080527,8.120860737059715,1.9532912304556913,0.9924422573538609,0.016467898971892766,0.01130065574763912,0.12107629537402373,0.8707788334397021,0.15581836765258864,0.25655570938090816,0.035436802889374425,0.018443797863956227,0.24312367369026694
535000000,0.535,6.974607945680697,8.121636417137877,1.9545723894035345,0.9924887304545967,0.016624846418227174,0.011398987135823609,0.12066398590495231,0.8703958751084488,0.15445366758130405,0.2559077460489728,0.03576465944791738,0.01861576726114501,0.24229979955784373
540000000,0.54,6.978958963516899,8.122405273777753,1.9558503066834028,0.992535105427477,0.016781800216332767,0.011497136778377697,0.120250785949469,0.870010927949623,0.15308899284459146,0.25525904305016156,0.036092334947948265,0.018787679647561107,0.24147422829927295
545000000,0.545,6.98330805164645,8.123167307113597,1.9571249786098508,0.9925813815143677,0.016938759716825506,0.01159510392444862,0.1198366932757509,0.8696239925455154,0.1517243464727335,0.25460960554008616,0.03641982773061055,0.018959534496722965,0.24064695532181474
550000000,0.55,6.9876552001295895,8.123922517294806,1.9583964015232116,0.9926275579517561,0.017095724270274594,0.011692887823304413,0.1194217056516923,0.869235069482907,0.15035973149557622,0.25395943867471754,0.03674713613797275,0.019131331282325248,0.23981797603059785
555000000,0.555,6.9920003990295,8.124670904485926,1.9596645717895997,0.9926736339707293,0.01725269322720026,0.011790487724341388,0.11900582084493497,0.868844159353069,0.14899515094252236,0.25330854761034244,0.03707425851303672,0.019303069478240426,0.2389872858286714
